annotation_id,image_id,category_id,bbox_x,bbox_y,bbox_w,bbox_h,score
538,1212,20877,537.9300537109375,292.56085205078125,333.376953125,234.6322021484375,0.857550859451294
539,1212,3483,140.78115844726562,289.581298828125,212.53753662109375,260.15625,0.8045337796211243
540,1213,5886,586.787109375,679.7672119140625,246.380615234375,490.673828125,0.9632399082183838
541,1213,25438,124.95574951171875,834.1473388671875,263.18389892578125,258.5789794921875,0.8433020710945129
542,1213,22627,101.540771484375,1.0205078125,323.31787109375,485.56451416015625,0.7874664664268494
543,1213,2483,662.61376953125,63.01531982421875,203.326416015625,485.96905517578125,0.7788116931915283
544,1214,5886,592.8773193359375,681.573486328125,254.054931640625,504.4251708984375,0.9642565846443176
545,1214,25438,126.5311279296875,846.3983154296875,268.40679931640625,268.0849609375,0.8586261868476868
546,1214,22627,104.60052490234375,24.27349853515625,320.9476318359375,504.62261962890625,0.832516610622406
547,1214,2483,652.804931640625,84.26820373535156,201.807861328125,485.63865661621094,0.804619312286377
548,1216,27926,157.42401123046875,174.88572692871094,266.40826416015625,457.87770080566406,0.9376587271690369
549,1216,10221,131.75592041015625,846.7032470703125,227.95867919921875,225.911865234375,0.8831695318222046
550,1216,3544,658.2623291015625,865.2213134765625,217.1607666015625,214.2940673828125,0.6095311641693115
551,1216,16551,613.7166137695312,180.1939697265625,291.2996826171875,464.5206298828125,0.6016786098480225
552,1219,29345,573.93408203125,667.5888671875,292.475341796875,449.078369140625,0.8006631135940552
553,1219,16551,64.10943603515625,575.062744140625,337.67913818359375,471.195068359375,0.581890881061554
554,1219,10221,649.1175537109375,207.0298614501953,219.906982421875,216.64476013183594,0.5323475003242493
555,1219,3544,103.5965576171875,240.08319091796875,205.06494140625,200.8516845703125,0.4990367889404297
556,122,29667,587.251953125,168.22157287597656,223.15869140625,217.55772399902344,0.8688280582427979
557,122,25367,54.58575439453125,88.0150146484375,377.08880615234375,481.84259033203125,0.8311471939086914
558,122,25469,46.878936767578125,787.2939453125,354.0201416015625,302.4283447265625,0.822661280632019
559,122,3483,569.2647705078125,811.3907470703125,284.298828125,193.4678955078125,0.7213402390480042
560,1220,29345,603.2164306640625,704.7176513671875,284.635009765625,445.3089599609375,0.8064093589782715
561,1220,3544,118.99868774414062,252.24342346191406,210.25289916992188,203.07542419433594,0.7143568396568298
562,1220,31885,94.441650390625,631.3349609375,343.0291748046875,458.697021484375,0.6319328546524048
563,1220,16551,95.32061767578125,624.9027099609375,339.04559326171875,458.795654296875,0.5356812477111816
564,1222,36637,611.4308471679688,202.25201416015625,187.5758056640625,243.06439208984375,0.8203406929969788
565,1222,25367,95.46353149414062,100.70947265625,322.57208251953125,500.65142822265625,0.7990546226501465
566,1222,3483,559.9257202148438,811.1924438476562,285.7344970703125,176.0303955078125,0.7177974581718445
567,1222,27653,60.3978271484375,809.73486328125,229.2388916015625,213.5675048828125,0.6549402475357056
568,1224,25367,115.96234130859375,115.281005859375,328.43212890625,508.22271728515625,0.8217104077339172
569,1224,36637,640.5614013671875,207.7691650390625,191.63623046875,248.89385986328125,0.8201030492782593
570,1224,3483,588.3004150390625,844.5535888671875,282.271728515625,167.974609375,0.7249801754951477
571,1224,27653,95.74341583251953,854.514404296875,221.53917694091797,205.354736328125,0.6643823385238647
572,1226,19861,123.6632080078125,864.818603515625,224.1982421875,170.556640625,0.8387306928634644
573,1226,35206,577.840087890625,92.264892578125,291.269775390625,385.74365234375,0.8068479895591736
574,1226,31885,121.81094360351562,6.17340087890625,343.87237548828125,542.992431640625,0.8008642196655273
575,1226,3483,599.3438720703125,869.4666748046875,260.6551513671875,229.009521484375,0.8004713654518127
576,1227,35206,109.81097412109375,771.504638671875,300.3035888671875,395.299072265625,0.885587751865387
577,1227,31885,533.0859375,693.0208740234375,350.836669921875,556.875732421875,0.8477169871330261
578,1227,3483,148.89761352539062,217.33804321289062,253.20294189453125,223.19287109375,0.8373717069625854
579,1227,19861,636.7596435546875,277.1968994140625,222.807861328125,172.5452880859375,0.7652361392974854
580,1232,31885,536.4734497070312,655.2010498046875,424.35009765625,535.4561767578125,0.8815402984619141
581,1232,20877,593.2353515625,256.62408447265625,328.1982421875,242.99951171875,0.8800784945487976
582,1232,29667,132.149169921875,856.98095703125,234.48333740234375,230.443115234375,0.8665457367897034
583,1232,3483,145.21524047851562,286.66302490234375,212.46551513671875,259.669189453125,0.8011658191680908
584,1235,21771,158.82736206054688,805.2340087890625,193.05706787109375,186.924560546875,0.9316362142562866
585,1235,16548,618.930908203125,143.13653564453125,241.4005126953125,231.4622802734375,0.8734841346740723
586,1235,1900,149.64967346191406,254.39886474609375,198.43748474121094,163.40081787109375,0.8313625454902649
587,1235,33009,546.3665771484375,835.183349609375,378.4359130859375,204.8402099609375,0.6922928690910339
588,1237,16548,612.496826171875,188.032470703125,239.3369140625,227.82745361328125,0.8756294250488281
589,1237,31705,167.65463256835938,681.597900390625,258.76043701171875,452.275146484375,0.76963871717453
590,1237,1900,104.31582641601562,270.0387268066406,202.92462158203125,124.9862060546875,0.7642645239830017
591,1237,44199,631.4259033203125,801.1180419921875,158.7734375,281.08642578125,0.757308304309845
592,1238,31705,563.6556396484375,174.83482360839844,260.3876953125,422.51100158691406,0.7852123975753784
593,1238,1900,683.2928466796875,879.065673828125,210.256591796875,132.428955078125,0.7308220863342285
594,1238,44199,206.25277709960938,231.90267944335938,161.5377197265625,271.37591552734375,0.6864076256752014
595,1238,16548,132.23321533203125,841.3382568359375,243.39190673828125,240.2440185546875,0.5501809120178223
596,1239,16548,582.352294921875,180.5977325439453,236.9278564453125,226.93675231933594,0.8815832138061523
597,1239,44199,600.654296875,769.448486328125,166.2628173828125,285.78466796875,0.8199099898338318
598,1239,31705,135.48294067382812,639.471923828125,259.77264404296875,458.082275390625,0.7677997350692749
599,1239,1900,87.03045654296875,259.3318176269531,201.67630004882812,129.30682373046875,0.7542544603347778
600,124,21771,682.90283203125,881.044677734375,199.5679931640625,196.800048828125,0.9300966858863831
601,124,16551,0.0,760.545166015625,369.10888671875,464.3260498046875,0.8151451349258423
602,124,1900,173.2327880859375,279.36822509765625,204.44390869140625,141.3006591796875,0.7900344729423523
603,124,21026,671.3307495117188,270.3748779296875,177.732666015625,175.523681640625,0.752381443977356
604,1242,29345,89.80081176757812,703.2708740234375,290.21331787109375,449.4302978515625,0.8875953555107117
605,1242,44199,641.197021484375,805.4266357421875,154.3328857421875,287.5643310546875,0.8413022756576538
606,1242,1900,157.7203369140625,257.06878662109375,127.67257690429688,200.3895263671875,0.7529601454734802
607,1242,16551,539.74462890625,86.23887634277344,292.96923828125,471.75038146972656,0.7416852116584778
608,1243,35206,594.71337890625,122.02241516113281,262.5633544921875,396.10337829589844,0.8738704919815063
609,1243,30308,65.60289001464844,137.53228759765625,380.01686096191406,425.61553955078125,0.8269328474998474
610,1243,27733,121.37957763671875,768.8309326171875,318.7176513671875,279.4368896484375,0.8244869709014893
611,1243,3483,604.64501953125,791.4615478515625,275.11767578125,207.93896484375,0.7887787222862244
612,1244,27733,559.658203125,256.94354248046875,308.57421875,272.9859619140625,0.885756254196167
613,1244,35206,122.401123046875,727.582763671875,273.76116943359375,408.7418212890625,0.8855865597724915
614,1244,30308,561.6586303710938,685.896484375,385.9130859375,435.8505859375,0.8449051380157471
615,1244,3483,122.12591552734375,308.56951904296875,274.9239501953125,202.23583984375,0.7888616323471069
616,1245,35206,568.4005126953125,116.65704345703125,253.001708984375,384.68353271484375,0.8636069297790527
617,1245,27733,86.52777099609375,725.4307861328125,325.24822998046875,281.880126953125,0.8622833490371704
618,1245,30308,51.374114990234375,116.89453125,371.3368835449219,420.75390625,0.8208666443824768
619,1245,3483,574.2996826171875,760.57861328125,280.24755859375,207.7275390625,0.8036385774612427
620,1246,34597,54.10981750488281,76.4683837890625,400.00523376464844,466.7430419921875,0.8580553531646729
621,1246,16262,574.1314697265625,186.50047302246094,238.771484375,230.49769592285156,0.8514407277107239
622,1246,3483,529.8079223632812,778.4251708984375,276.1527099609375,227.063720703125,0.7636115550994873
623,1246,27777,143.1256103515625,774.5128173828125,181.013671875,209.1885986328125,0.6015025973320007
624,1248,16262,136.803466796875,835.1295166015625,252.26092529296875,243.080810546875,0.8914312720298767
625,1248,34597,517.48828125,657.207763671875,425.019775390625,489.616943359375,0.8497496843338013
626,1248,3483,173.93099975585938,275.326171875,264.44964599609375,216.4468994140625,0.7604003548622131
627,1248,27777,636.5958251953125,289.634765625,179.0869140625,198.70465087890625,0.5727449655532837
628,125,21771,115.23095703125,200.80508422851562,191.3304443359375,188.579345703125,0.9625258445739746
629,125,16551,623.6707763671875,25.10284423828125,352.3292236328125,449.77569580078125,0.8981039524078369
630,125,1900,620.2932739257812,888.15478515625,209.3851318359375,140.4957275390625,0.7743173241615295
631,125,21026,136.14727783203125,867.7061767578125,181.91876220703125,177.9755859375,0.718782365322113
632,1250,12778,97.67266845703125,59.25054931640625,307.6884765625,530.8511962890625,0.9312324523925781
633,1250,4378,589.2926635742188,698.635009765625,238.9766845703125,470.112548828125,0.90794438123703
634,1250,5094,104.10693359375,810.0189208984375,291.27191162109375,287.49951171875,0.8554827570915222
635,1250,2483,608.55126953125,79.86541748046875,217.357421875,479.05804443359375,0.7695671319961548
636,1251,12778,532.78564453125,649.00537109375,318.6611328125,528.199462890625,0.9253108501434326
637,1251,4378,135.4521484375,106.24763488769531,222.56939697265625,440.03782653808594,0.9133701324462891
638,1251,2483,83.57996368408203,678.4000244140625,242.43254852294922,482.844970703125,0.783022403717041
639,1251,5094,545.165771484375,189.90695190429688,279.0784912109375,271.8172607421875,0.7753984928131104
640,1252,20877,72.42636108398438,798.936279296875,330.0920715332031,244.1826171875,0.894386351108551
641,1252,29667,622.5633544921875,183.214599609375,227.84033203125,219.750244140625,0.8627374172210693
642,1252,3483,644.365478515625,754.6157836914062,211.65380859375,268.5380859375,0.8090055584907532
643,1252,30308,74.5035400390625,80.17453002929688,406.81134033203125,410.52716064453125,0.7758560180664062
644,1254,20877,37.42877197265625,755.3558349609375,333.8458251953125,251.8184814453125,0.8731556534767151
645,1254,29667,592.7349853515625,178.502197265625,224.8236083984375,219.41705322265625,0.8591293692588806
646,1254,30308,62.69346618652344,63.79911804199219,394.22987365722656,402.18702697753906,0.8168149590492249
647,1254,3483,617.131103515625,720.193115234375,211.954833984375,271.8740234375,0.8095837235450745
648,1256,1900,645.30615234375,828.596435546875,171.84375,203.1478271484375,0.8141366839408875
649,1256,19607,654.862548828125,271.9307861328125,157.4765625,150.68994140625,0.7717280983924866
650,1256,31705,132.38174438476562,125.4578857421875,251.96185302734375,427.02911376953125,0.7646408081054688
651,1256,16551,91.80233764648438,660.002685546875,308.6487121582031,490.928955078125,0.759718656539917
652,126,21771,99.2374267578125,192.6171875,188.58743286132812,185.65972900390625,0.9634642601013184
653,126,16551,589.7152099609375,25.740325927734375,353.15966796875,432.4835205078125,0.8827881813049316
654,126,1900,593.2119750976562,855.002197265625,213.1436767578125,149.755126953125,0.7549123764038086
655,126,21026,101.68927764892578,833.0205078125,184.48247528076172,182.53662109375,0.7337459921836853
656,1261,22347,138.75637817382812,166.9547576904297,209.14138793945312,201.82752990722656,0.8832564353942871
657,1261,16232,646.1517333984375,228.90380859375,195.9522705078125,185.41497802734375,0.8466945886611938
658,1261,3483,587.5611572265625,845.2188720703125,282.235595703125,168.84521484375,0.7187569737434387
659,1261,27653,95.09038543701172,853.8563232421875,222.61823272705078,206.1898193359375,0.6581643223762512
660,1262,22347,121.1986083984375,161.71864318847656,206.23464965820312,198.58164978027344,0.8577792644500732
661,1262,16232,618.558349609375,219.33644104003906,190.5947265625,186.58201599121094,0.8563570380210876
662,1262,3483,559.37548828125,812.14453125,285.47509765625,175.36328125,0.7176331877708435
663,1262,27653,59.841941833496094,809.6533203125,229.38391876220703,213.474853515625,0.6550418734550476
664,1263,22347,644.0049438476562,899.4326171875,215.3414306640625,213.096923828125,0.895842969417572
665,1263,16232,141.11874389648438,844.547607421875,199.01263427734375,196.01904296875,0.8665984272956848
666,1263,3483,132.43106079101562,287.52239990234375,278.22393798828125,175.51934814453125,0.7162699699401855
667,1263,27653,669.06689453125,254.1913299560547,222.9793701171875,200.51124572753906,0.711692214012146
668,1264,31863,635.5394287109375,321.3648681640625,209.161865234375,208.01959228515625,0.9168608784675598
669,1264,3351,382.61358642578125,852.901611328125,205.82415771484375,207.4918212890625,0.8270103931427002
670,1264,36637,226.5638885498047,318.03955078125,211.82203674316406,243.19952392578125,0.6593263745307922
671,1264,3351,634.20361328125,315.55816650390625,213.233642578125,213.9881591796875,0.49887898564338684
672,1265,31863,76.7527084350586,704.02099609375,217.22486114501953,215.509765625,0.8947502970695496
673,1265,36637,496.1085205078125,657.171875,224.2911376953125,260.945556640625,0.7266092896461487
674,1265,3351,349.641845703125,169.91693115234375,197.680908203125,202.68365478515625,0.5892053842544556
675,1266,31863,119.28192138671875,790.795654296875,213.38519287109375,209.1162109375,0.8924484848976135
676,1266,36637,538.8348388671875,747.9608154296875,216.71044921875,251.640380859375,0.7362753748893738
677,1266,3351,390.65460205078125,229.82846069335938,200.22576904296875,198.10968017578125,0.7122888565063477
678,1269,13900,615.45556640625,761.6121826171875,182.155517578125,260.598876953125,0.946459174156189
679,1269,36637,215.78506469726562,766.1148681640625,220.70843505859375,244.234619140625,0.6695646643638611
680,1269,3351,355.635009765625,225.74093627929688,196.53662109375,196.525634765625,0.500330924987793
681,127,2483,638.7232055664062,112.588623046875,207.25732421875,473.06201171875,0.7871349453926086
682,127,22362,613.150146484375,775.0250244140625,268.3203125,428.4451904296875,0.7798329591751099
683,127,6192,130.62747192382812,155.7437744140625,303.6812744140625,532.6322021484375,0.7608271837234497
684,127,5094,135.08514404296875,854.3175048828125,292.3145751953125,291.5869140625,0.6593109369277954
685,1270,27926,147.2367706298828,144.9202423095703,266.13450622558594,459.12034606933594,0.9414435029029846
686,1270,18110,642.7958984375,266.41986083984375,301.852783203125,293.789306640625,0.855471670627594
687,1270,1900,629.64404296875,892.9508056640625,212.854248046875,136.634033203125,0.7725769281387329
688,1270,16548,113.26400756835938,852.6966552734375,245.32693481445312,239.7564697265625,0.412810742855072
689,1272,27926,594.4839477539062,670.44287109375,258.543701171875,481.1856689453125,0.9190452694892883
690,1272,16548,627.6806030273438,175.19708251953125,240.529541015625,230.2298583984375,0.8785572052001953
691,1272,18110,47.58807373046875,737.2296142578125,307.039794921875,294.014892578125,0.8298922181129456
692,1272,1900,156.03915405273438,249.4888153076172,205.99444580078125,126.09596252441406,0.7778443694114685
693,1273,13395,110.27999877929688,48.28399658203125,244.94235229492188,481.4083251953125,0.9556546807289124
694,1273,25438,546.9674072265625,203.3606719970703,258.103515625,253.19981384277344,0.8391201496124268
695,1273,2483,109.33043670654297,678.153564453125,228.44135284423828,488.8433837890625,0.7779494524002075
696,1273,6192,535.531494140625,591.9959716796875,308.370849609375,526.6697998046875,0.7710483074188232
697,1274,13395,579.936279296875,716.08154296875,249.06396484375,496.395263671875,0.9389657974243164
698,1274,25438,121.4840087890625,809.5081787109375,262.58544921875,259.140869140625,0.8409590721130371
699,1274,2483,596.41259765625,49.41009521484375,220.52294921875,480.42059326171875,0.7437927722930908
700,1274,6192,101.62283325195312,80.4482421875,301.16314697265625,527.8892822265625,0.6809276938438416
701,1278,38162,616.9893798828125,702.6824951171875,198.518798828125,299.489013671875,0.9540717601776123
702,1278,3832,146.2176513671875,599.44482421875,318.76947021484375,421.828369140625,0.9301499128341675
703,1278,3351,409.493896484375,249.30734252929688,198.6546630859375,195.004638671875,0.5611788630485535
704,1279,21771,672.521728515625,284.7918701171875,189.623046875,184.4788818359375,0.9417286515235901
705,1279,16551,91.98165893554688,766.595947265625,301.9047546386719,498.830078125,0.8844406008720398
706,1279,31705,122.36550903320312,128.87225341796875,250.81793212890625,427.83172607421875,0.7760559916496277
707,1279,1900,648.348876953125,857.673583984375,207.774169921875,154.8455810546875,0.7554742693901062
708,128,22362,602.6958618164062,776.2314453125,259.6396484375,413.37939453125,0.8191874623298645
709,128,2483,646.8526000976562,81.64276123046875,202.864501953125,484.6025390625,0.769016683101654
710,128,6192,131.76589965820312,139.23614501953125,298.447998046875,519.61279296875,0.6957042217254639
711,128,5094,134.5214080810547,845.39990234375,284.85633850097656,276.0399169921875,0.43404656648635864
712,1280,21771,90.05548858642578,808.7216186523438,196.97509002685547,192.271728515625,0.9511279463768005
713,1280,1900,122.57162475585938,261.3804931640625,199.82485961914062,146.7193603515625,0.822127640247345
714,1280,16551,568.491943359375,0.0,287.1019287109375,457.98492431640625,0.7829113602638245
715,1280,31705,600.3106689453125,685.629150390625,257.7586669921875,459.72265625,0.7380159497261047
716,1282,13395,82.610595703125,83.36053466796875,237.67120361328125,482.68682861328125,0.9532040357589722
717,1282,19552,494.2090759277344,590.0538330078125,325.3989562988281,501.2645263671875,0.9051120281219482
718,1282,3743,488.0557861328125,122.89451599121094,326.5111083984375,312.42372131347656,0.7852717638015747
719,1282,2483,53.62030029296875,645.87939453125,215.71542358398438,485.6514892578125,0.7512109875679016
720,1284,13395,622.6597900390625,677.7547607421875,243.392578125,495.7733154296875,0.9455273747444153
721,1284,19552,124.29299926757812,115.18096923828125,316.369873046875,498.0819091796875,0.8993043303489685
722,1284,3743,113.673095703125,825.720703125,333.72076416015625,324.533203125,0.8034804463386536
723,1284,2483,669.6268310546875,80.71900939941406,210.178955078125,484.33885192871094,0.768641471862793
724,129,22362,78.75189208984375,69.35498046875,259.63421630859375,402.3209228515625,0.8181020617485046
725,129,6192,507.8712158203125,541.6983642578125,303.24462890625,524.3125,0.7418637871742249
726,129,5094,516.208984375,147.9457244873047,276.6585693359375,269.89857482910156,0.7198723554611206
727,129,2483,80.76736450195312,647.800048828125,210.84512329101562,485.273193359375,0.6894773840904236
728,1290,29345,586.0961303710938,533.9864501953125,278.5313720703125,443.9482421875,0.8866880536079407
729,1290,16548,533.6395874023438,137.92031860351562,237.334716796875,229.48397827148438,0.8770787119865417
730,1290,18110,44.5244140625,722.0643920898438,310.353759765625,300.0809326171875,0.8234798312187195
731,1290,1900,162.15362548828125,254.7633056640625,126.56695556640625,201.21734619140625,0.7458856105804443
732,1293,30308,111.1817626953125,82.22412109375,319.110595703125,449.71307373046875,0.8580812811851501
733,1293,20238,570.7528076171875,189.58407592773438,227.466552734375,216.6875,0.8521095514297485
734,1293,3483,530.85302734375,778.7281494140625,275.5380859375,226.918701171875,0.7689777612686157
735,1293,27777,143.59475708007812,775.03076171875,181.04177856445312,209.150634765625,0.6025091409683228
736,1294,35206,678.93603515625,152.14434814453125,200.119140625,408.39617919921875,0.8705516457557678
737,1294,34597,11.998504638671875,40.28778076171875,418.8324279785156,459.93780517578125,0.860792338848114
738,1294,3483,587.8899536132812,844.7688598632812,282.606689453125,168.080078125,0.7231032252311707
739,1294,27653,95.8470687866211,853.54052734375,221.77643585205078,205.822509765625,0.6614937782287598
740,1295,35206,648.1898193359375,142.6091766357422,200.3675537109375,402.34791564941406,0.8805723786354065
741,1295,34597,7.104888916015625,14.3209228515625,397.5483093261719,462.6932678222656,0.8327381610870361
742,1295,3483,557.10595703125,812.43505859375,289.058349609375,174.048583984375,0.7240238785743713
743,1295,27653,59.931793212890625,809.7847290039062,229.54782104492188,213.45556640625,0.6524187922477722
744,1296,34597,566.0284423828125,724.4674072265625,409.9715576171875,485.126220703125,0.8933984041213989
745,1296,35206,104.30215454101562,686.5599365234375,207.73471069335938,419.0679931640625,0.8794952630996704
746,1296,27653,668.7971801757812,254.29457092285156,223.0943603515625,201.44676208496094,0.7179728150367737
747,1296,3483,131.7041015625,288.31781005859375,278.66424560546875,174.9749755859375,0.7175779342651367
748,1297,3544,644.9091186523438,918.88232421875,215.6444091796875,217.5224609375,0.9096413850784302
749,1297,12420,687.93017578125,274.0346374511719,183.8271484375,173.6146240234375,0.8990674614906311
750,1297,4543,155.6238250732422,889.09375,217.63624572753906,214.9404296875,0.7839067578315735
751,1298,16548,615.6685180664062,827.1419677734375,238.0888671875,231.302001953125,0.8765076994895935
752,1298,12420,116.953369140625,860.998046875,187.72442626953125,182.501953125,0.8687220811843872
753,1298,4543,615.7933349609375,169.234619140625,209.70947265625,201.78857421875,0.8202587962150574
754,1298,3544,139.420654296875,143.146728515625,209.1607666015625,204.864990234375,0.7886903285980225
755,13,33880,473.3511657714844,243.31695556640625,444.7781066894531,271.81036376953125,0.9464071989059448
756,13,3351,422.2947692871094,846.8021240234375,202.77175903320312,205.036376953125,0.8549516797065735
757,13,16232,142.2545166015625,329.48736572265625,196.64865112304688,192.851806640625,0.8538878560066223
758,130,36637,129.60104370117188,826.5712890625,192.98599243164062,258.54541015625,0.8144814372062683
759,130,3483,172.2952880859375,277.33642578125,266.118896484375,217.5802001953125,0.7621104121208191
760,130,30308,502.8663330078125,766.1741943359375,473.1336669921875,315.6942138671875,0.7422097325325012
761,130,27777,635.3801879882812,290.78179931640625,179.584228515625,197.92779541015625,0.555687665939331
762,1300,31885,71.07664489746094,119.17138671875,476.54847717285156,475.3421630859375,0.9005807638168335
763,1300,29667,630.2100830078125,179.49099731445312,225.895751953125,218.76336669921875,0.868412435054779
764,1300,3483,586.7593994140625,845.2364501953125,282.4658203125,167.566650390625,0.7174931168556213
765,1300,27653,94.1439208984375,853.5745849609375,222.3812255859375,204.908203125,0.6673648953437805
766,1302,31885,53.89642333984375,92.7720947265625,466.21636962890625,477.27081298828125,0.8997432589530945
767,1302,29667,601.1746826171875,176.16513061523438,220.838134765625,216.764892578125,0.8741913437843323
768,1302,3483,557.1658935546875,811.979736328125,287.609130859375,174.8343505859375,0.7231678366661072
769,1302,27653,58.99988555908203,809.1502685546875,228.97325897216797,213.080322265625,0.6550052762031555
770,1305,27926,593.8671875,157.7042236328125,265.2149658203125,453.10302734375,0.9398699402809143
771,1305,16551,82.427734375,670.45458984375,338.60528564453125,471.91650390625,0.8731338381767273
772,1305,1900,630.985107421875,893.025146484375,212.275390625,135.975341796875,0.7950544357299805
773,1305,12247,140.68032836914062,292.4686279296875,281.35601806640625,146.7135009765625,0.44151023030281067
774,1309,27733,555.4012451171875,252.074951171875,308.8193359375,269.246337890625,0.8775328993797302
775,1309,29667,84.98080444335938,859.19970703125,236.01657104492188,232.4189453125,0.872384786605835
776,1309,28763,579.199951171875,869.200927734375,227.761474609375,213.81201171875,0.8666427731513977
777,1309,3483,122.6400146484375,306.53009033203125,273.3720703125,200.76666259765625,0.7915442585945129
778,1311,29667,638.808349609375,175.20477294921875,219.1943359375,217.666259765625,0.8681959509849548
779,1311,27733,92.61236572265625,730.7412109375,323.1636962890625,283.003662109375,0.861807644367218
780,1311,28763,174.51988220214844,185.46124267578125,213.10231018066406,202.2640380859375,0.8197699189186096
781,1311,3483,574.0211791992188,760.7750244140625,280.5579833984375,207.6005859375,0.8033086657524109
782,1312,5886,590.1138305664062,684.4266357421875,246.0838623046875,489.2615966796875,0.9653156995773315
783,1312,22627,65.60305786132812,54.095703125,332.1214294433594,487.4498291015625,0.7663189172744751
784,1312,2483,616.9108276367188,53.916259765625,253.5750732421875,467.3201904296875,0.7351906895637512
785,1312,5094,105.92401123046875,803.03125,284.55511474609375,279.1015625,0.7260626554489136
786,1315,19232,536.2183837890625,205.34365844726562,306.444580078125,293.53851318359375,0.8950785398483276
787,1315,3351,414.27972412109375,870.845458984375,204.4324951171875,207.148681640625,0.4505787193775177
788,1315,16688,146.90145874023438,87.32940673828125,286.0892333984375,598.7302856445312,0.4257360100746155
789,1316,19232,80.91632080078125,689.89697265625,317.9705810546875,312.057861328125,0.879883885383606
790,1316,16688,497.2417907714844,473.8541259765625,306.8420715332031,673.1240234375,0.8670585751533508
791,1316,3351,323.03173828125,156.58013916015625,195.732177734375,197.81243896484375,0.40439099073410034
792,132,36637,661.73046875,179.81277465820312,189.282958984375,250.07977294921875,0.8067768216133118
793,132,30308,23.531768798828125,182.18016052246094,472.52227783203125,302.78639221191406,0.7580249905586243
794,132,3483,562.5689697265625,812.459228515625,268.623291015625,219.508544921875,0.7469520568847656
795,132,27777,178.1742706298828,811.6954345703125,176.78990173339844,204.180908203125,0.5924139618873596
796,1322,4378,135.52572631835938,106.547607421875,222.331298828125,439.5574951171875,0.9111297130584717
797,1322,2483,83.33789825439453,681.05078125,243.27892303466797,484.668701171875,0.8132950067520142
798,1322,5094,545.314697265625,189.54705810546875,279.3935546875,272.42431640625,0.7978271245956421
799,1322,6192,472.12115478515625,590.3223876953125,356.0062255859375,505.7506103515625,0.7644723653793335
800,1323,4378,583.1435546875,697.7840576171875,229.2271728515625,453.6478271484375,0.8941342830657959
801,1323,5094,102.5675048828125,799.407958984375,285.00750732421875,276.820556640625,0.8665566444396973
802,1323,2483,606.4500732421875,53.9603271484375,235.197265625,480.95941162109375,0.7889018058776855
803,1323,6192,124.17996215820312,102.87841796875,351.68939208984375,511.2276611328125,0.6561431884765625
804,1326,3351,361.8109130859375,238.9977264404297,198.29827880859375,196.28627014160156,0.8855841159820557
805,1326,20238,597.3350219726562,837.1142578125,233.1290283203125,227.2862548828125,0.8133400678634644
806,1326,18357,161.08682250976562,669.8096923828125,275.77471923828125,352.3975830078125,0.5717815160751343
807,1327,29451,510.0211181640625,241.42092895507812,412.16015625,224.94268798828125,0.8626070618629456
808,1327,44199,176.7809600830078,232.80270385742188,199.70103454589844,263.6009521484375,0.862387478351593
809,1327,1900,643.2568359375,844.0482177734375,190.298828125,191.90087890625,0.6458393931388855
810,1328,44199,621.8987426757812,809.66552734375,209.6112060546875,271.805908203125,0.8675482869148254
811,1328,16548,579.150390625,216.4346923828125,238.20361328125,228.9476318359375,0.8574417233467102
812,1328,29451,69.22932434082031,843.1422119140625,421.52366638183594,218.56298828125,0.7774814367294312
813,1328,1900,166.57318115234375,248.39016723632812,183.859130859375,183.4185791015625,0.6813803315162659
814,1329,16548,549.0903930664062,207.4691925048828,236.86181640625,227.59056091308594,0.8735876679420471
815,1329,44199,596.6395263671875,778.41455078125,212.921142578125,277.160888671875,0.8464303612709045
816,1329,29451,33.28523254394531,801.3822021484375,429.56394958496094,227.6392822265625,0.8106672763824463
817,1329,1900,147.10882568359375,238.0775146484375,182.38092041015625,186.51708984375,0.6957990527153015
818,1330,35206,608.0645751953125,116.97782897949219,235.6644287109375,404.72267150878906,0.872097373008728
819,1330,34597,90.4569091796875,162.19993591308594,460.71978759765625,426.56385803222656,0.8616602420806885
820,1330,25469,88.036865234375,826.901123046875,343.56341552734375,307.7406005859375,0.8307641744613647
821,1330,3483,600.552001953125,842.832275390625,279.0244140625,190.5760498046875,0.7284103631973267
822,1331,35206,578.6585693359375,113.64491271972656,229.007568359375,390.67979431152344,0.8848527073860168
823,1331,34597,76.96466064453125,127.0438232421875,446.59686279296875,436.759521484375,0.8660725355148315
824,1331,25469,49.208526611328125,785.7071533203125,351.5150451660156,305.634521484375,0.8262914419174194
825,1331,3483,570.8504638671875,810.6640625,283.789306640625,193.423095703125,0.7189693450927734
826,1332,34597,441.7849426269531,644.637939453125,482.9403991699219,439.667236328125,0.8814894556999207
827,1332,35206,134.50894165039062,724.691650390625,252.30572509765625,416.528564453125,0.8679443001747131
828,1332,25469,570.21826171875,183.44879150390625,338.16162109375,290.566162109375,0.8107174038887024
829,1332,3483,124.61349487304688,273.2108154296875,273.4464111328125,189.33984375,0.735867440700531
830,1333,20014,576.0645751953125,279.53021240234375,346.03125,323.59881591796875,0.9518721103668213
831,1333,3351,392.5626220703125,915.7545166015625,205.739013671875,206.56884765625,0.7155655026435852
832,1333,36637,155.46275329589844,284.7694091796875,200.02223205566406,246.168701171875,0.7042093873023987
833,1337,29451,492.69403076171875,821.4490966796875,400.5458984375,264.982421875,0.8930574059486389
